id;name;1992K1;1992K2;1992K3;1992K4;1993K1;1993K2;1993K3;1993K4;1994K1;1994K2;1994K3;1994K4;1995K1;1995K2;1995K3;1995K4;1996K1;1996K2;1996K3;1996K4;1997K1;1997K2;1997K3;1997K4;1998K1;1998K2;1998K3;1998K4;1999K1;1999K2;1999K3;1999K4;2000K1;2000K2;2000K3;2000K4;2001K1;2001K2;2001K3;2001K4;2002K1;2002K2;2002K3;2002K4;2003K1;2003K2;2003K3;2003K4;2004K1;2004K2;2004K3;2004K4;2005K1;2005K2;2005K3;2005K4;2006K1;2006K2;2006K3;2006K4;2007K1;2007K2;2007K3;2007K4;2008K1;2008K2;2008K3;2008K4;2009K1;2009K2;2009K3;2009K4;2010K1;2010K2;2010K3;2010K4;2011K1;2011K2;2011K3;2011K4;2012K1;2012K2;2012K3;2012K4;2013K1;2013K2;2013K3;2013K4;2014K1;2014K2;2014K3;2014K4;2015K1;2015K2;2015K3;2015K4;2016K1;2016K2;2016K3;2016K4;2017K1;2017K2;2017K3;2017K4;2018K1;2018K2;2018K3;2018K4;2019K1;2019K2;2019K3;2019K4;2020K1;2020K2;2020K3
360;Lolland;1993;1844;1880;2128;2007;2048;1704;1938;1693;2067;2114;1779;2068;2012;1930;1489;2343;2160;2170;2070;2153;2211;2034;1955;2165;2202;2357;2360;2410;2497;2587;2515;2780;2863;2710;2776;3969;3309;4130;3740;4494;4459;4627;5045;6012;5818;5070;6130;7928;7461;9616;9309;10736;13889;12117;16391;14151;13500;14137;12164;15509;14705;13891;15640;13288;13558;12143;13040;0;11224;12552;13470;11574;12255;9240;11251;11389;10303;11073;10607;8753;10310;8024;8355;9427;11590;8479;8343;10732;10501;7919;8811;9565;9374;8309;6559;7332;7743;7941;7716;7763;8877;7575;7228;9295;8753;8167;8614;10427;9683;8711;10082;10526;9094;9598
370;Næstved;4579;4990;3766;0;4262;4851;5238;4474;3901;5495;3995;4195;3637;4744;5046;5179;5162;5107;4795;4868;5239;5718;6754;7195;6247;6971;7137;6359;7775;7668;6935;7655;7757;8576;9407;10019;8985;10110;10098;10642;10210;11301;11456;10448;10901;10796;12654;11839;11352;13698;13776;15213;14482;15424;17900;20316;16873;19743;22869;21858;0;19928;17449;19963;0;29250;20077;0;17973;16951;15819;17826;16708;16059;17573;15259;0;13736;18214;15175;12034;14143;15558;10198;15296;17947;13720;0;12092;13779;13886;15971;12730;14038;16411;13764;15224;14791;15527;13593;13830;14888;16203;18903;18180;18499;15295;16796;18340;18504;16735;18007;20258;19304;20852
306;Odsherred;3767;3574;3365;3660;3757;3689;3678;3412;3477;3603;3617;3971;3713;4057;3768;4198;4001;4317;3960;4038;4070;4343;4329;4409;4389;4695;4872;5627;4900;5438;5508;5589;5370;6198;6485;6087;6106;7280;6953;6660;7118;8309;8372;8442;8741;9475;9859;9769;10776;11829;12820;12509;14805;14838;17102;17090;15996;17899;18333;17840;18940;18407;18788;17507;17701;16760;18129;15394;13485;15479;15074;14859;14877;14885;14872;14991;15353;12740;14123;13314;12922;13547;12884;13447;11058;11992;13569;12913;12007;13299;12517;12002;12538;13531;13643;12939;12845;13598;14404;14563;12993;14545;13690;14015;14643;14843;14854;14253;15218;15962;15985;14148;15662;17303;18661
329;Ringsted;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;Slagelse;3360;3643;3991;3605;3326;3261;3844;3285;3408;3606;3794;3359;3492;4159;4406;3477;4216;4403;4237;4511;4436;4428;4901;4659;5395;4829;6105;4860;5771;5647;5796;6196;6068;6281;7129;7424;7436;7502;8598;7103;8379;8352;8640;7670;8478;9959;10666;9501;10465;11127;12630;13333;13822;14681;13855;16855;16859;17169;17450;14217;16679;17753;19039;19326;20152;18811;19387;16848;15059;14938;14128;13429;14054;14982;14056;12528;16907;12833;13098;15150;11205;14875;10878;11857;0;10750;12510;0;14275;10047;11475;9625;11991;11552;11892;12522;10589;12623;11882;15620;12983;14234;13130;12883;12865;15256;13908;12521;11944;15855;14302;18122;14878;14697;16292
340;Sorø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;Stevns;4691;4085;4741;3809;3359;3716;5075;4932;4471;5524;4956;4212;5833;4864;4892;4807;5276;5230;5063;5172;6432;6186;7214;7170;7239;7828;6255;6997;7028;8107;7773;7574;9407;8342;9346;8702;9814;10106;11242;10680;9498;11895;11228;11248;11046;13504;13028;11937;13740;14756;14087;16534;14130;17289;17533;19943;20496;19553;0;21339;20450;25915;19697;0;18870;24997;31368;0;17056;14687;15661;14074;15836;16626;15508;13437;14738;14521;15197;10012;9693;16003;16425;0;11616;15376;13472;16946;11502;14142;16546;13864;14178;15296;13734;17195;13725;15390;14558;13961;17050;15199;17014;19112;18762;18641;17799;19722;20188;18709;17725;21196;18186;20327;24206
390;Vordingborg;3763;3887;3313;3061;3174;4244;3768;3857;3721;3293;3664;3886;3784;3771;3411;3612;3636;3806;3608;3926;3882;4523;4099;3936;5201;5214;4621;4829;5133;5303;5087;6117;5264;6040;5623;6036;5918;7175;7183;6656;6731;6424;7323;6967;6745;8002;8270;7856;9643;10094;10526;10628;10595;11955;13103;14143;14292;15911;15592;13846;13278;15015;16270;14492;13705;16012;16018;12209;11359;13072;13812;12372;11954;13995;13433;13431;12783;11581;12357;9317;8740;9822;9710;12160;11138;9376;7595;9480;10118;9637;9553;10481;8560;9283;10776;8980;9348;10692;10990;10898;10190;11204;11928;11417;12392;10643;12042;11185;11238;12944;11917;12314;11378;12449;14432
420;Assens;3725;3215;3713;0;0;4083;3663;4854;0;3766;5010;3420;0;0;4837;6086;0;6478;0;5015;6466;8250;6607;7073;0;8171;0;4747;8042;9499;7735;5462;8282;10926;8795;10853;8661;8363;9342;0;11416;9189;8914;10654;8946;7862;9356;8871;0;11689;0;13764;0;15259;9911;15665;0;19557;18262;0;0;0;20108;0;0;0;0;0;0;0;0;0;0;0;14601;0;0;0;18828;0;0;0;0;0;25641;0;0;0;0;0;17096;0;0;16684;0;0;0;0;15028;0;0;14662;16855;17989;0;13933;0;13953;18581;0;16228;17841;17288;19250;21356
430;Faaborg-Midtfyn;4642;5628;5056;4667;6502;4218;5485;5132;5143;5420;4610;5527;5766;6141;5610;0;0;6982;6202;7294;5740;7329;7632;6594;8952;8750;8460;0;0;9176;9835;8415;10424;10039;10426;10818;10729;10546;11941;12749;13474;10219;13742;12288;0;10887;11349;12390;12768;11965;0;0;0;0;18051;0;0;0;14998;0;0;25397;36112;0;17451;19873;29050;25015;0;0;0;0;0;21721;0;0;0;23380;0;0;0;0;14056;20031;0;0;24229;0;0;18094;13333;14457;0;27013;19600;0;12671;17243;18949;0;0;15377;20396;16809;17463;16278;13130;0;0;23551;21194;27740;24383;20833;20500
440;Kerteminde;4473;4567;5731;0;0;4321;5203;0;4376;4459;4828;0;4070;4926;0;4510;6369;6580;8056;5749;4832;7008;6688;5134;0;8808;0;0;6586;9216;8934;6259;9051;12360;9784;0;0;9713;9562;8948;11440;11669;10580;10181;0;10681;13084;12227;0;14374;0;11327;0;0;0;0;0;24349;0;0;0;0;0;0;0;22823;0;0;0;0;0;0;0;0;0;0;0;0;27335;0;0;0;0;0;0;0;34347;0;0;12695;0;0;0;17484;0;13808;0;0;23059;21264;17144;0;23540;0;0;29179;19948;0;0;16990;21318;26018;0;0;0
482;Langeland;4544;4440;5316;4605;5163;5676;5220;4638;5197;5745;4472;6442;6105;5828;6157;6814;5882;6554;6279;7429;6064;7995;8067;6898;8253;8423;8244;9757;8023;8858;7909;9213;8552;9183;9222;8782;8804;8988;8889;9177;8398;10743;9592;9279;8851;9866;10265;9169;10498;12430;10578;12456;12990;14587;13717;15106;14411;17951;15552;17058;22194;19172;16405;19369;16834;19306;18111;15753;0;14823;12595;15752;20105;15321;17316;15622;17546;0;19782;15221;13936;16724;14606;14987;13036;16161;16933;10546;13717;12341;14691;13801;10789;12262;14771;10905;10277;13334;13081;12298;12498;12403;14414;15232;11891;14430;13197;12531;12632;12443;14376;11934;11564;14571;14500
410;Middelfart;4846;6010;4044;4979;4812;4857;5738;5979;4898;5959;5678;6478;6297;6597;5879;5688;4296;8085;6534;7979;7434;8195;7559;8345;7724;9709;9204;8330;9259;10083;9455;9664;9556;11877;11403;11461;0;10353;10981;0;13605;11398;12862;10478;13890;11057;14076;12661;0;11426;0;13846;0;17122;15593;15823;15747;19079;15236;22062;0;16770;19951;0;0;20815;21701;0;0;16227;0;16776;0;15558;0;23263;16121;22440;25524;0;15948;16858;28988;0;16713;0;0;20323;0;19084;16237;32791;0;19611;17226;0;17757;17035;11095;17100;13875;15938;19483;17697;0;19252;16885;15861;17086;16182;18601;27775;21303;21942;20442
480;Nordfyns;6235;4744;4821;5236;5853;6220;5987;6560;5678;6927;6378;5022;5914;5494;6458;5584;6423;6361;6057;8441;7506;7832;8151;7388;9638;8252;8865;9080;11347;9484;10098;8784;10761;11375;10667;9249;12562;12101;8269;10604;9962;11292;11673;10114;11352;12983;11206;11555;10134;11411;15134;14521;13771;15770;14458;15316;16568;17531;20615;22599;20118;18990;20814;17309;17669;19304;19170;0;14873;18517;17367;16236;20317;19969;15816;18613;19581;21849;17966;15850;18254;15869;16138;13299;14659;13644;15035;13887;14103;14075;20179;12743;16171;14972;13184;15841;14124;13636;14961;13228;15010;15187;15022;17935;13518;14311;15017;18094;14121;17781;17392;15970;16449;17998;18669
450;Nyborg;3167;4962;5295;5250;2874;5020;5385;6659;0;5178;4554;3950;6111;8233;6409;6498;0;4965;6521;7076;7919;8368;7391;8680;8788;8159;9673;8170;8543;0;11663;7853;0;14207;9298;13841;0;10260;11932;0;0;10728;11249;14156;12270;11226;13140;12521;0;11594;0;0;0;20142;17946;0;0;25472;0;0;0;0;0;0;0;0;0;0;31835;0;14452;0;0;20240;30970;0;0;0;0;0;0;29227;0;0;0;16993;0;11837;0;16119;0;0;0;22272;0;0;22169;0;18215;0;0;19089;17516;18745;0;22086;29434;16610;0;22021;29914;0;0;0;0
461;Odense;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;Svendborg;0;4452;4293;3605;0;5733;5396;0;0;5731;5017;0;6344;5475;4463;5837;5982;5954;6692;7849;0;5150;7426;6771;4624;7430;8945;6046;7652;10815;8565;0;9717;0;7952;9673;11235;9811;7508;9540;0;10384;10183;11440;0;11653;8888;12968;0;14049;0;0;12603;13517;0;0;0;0;21994;0;0;0;18783;0;0;0;20531;0;0;21452;26737;24096;0;25239;20844;0;0;0;19163;0;0;0;0;0;0;14176;0;0;0;0;0;0;0;0;0;0;0;0;29904;0;0;0;22338;0;0;15290;25541;20125;9991;0;23172;0;0;0;0
492;Ærø;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530;Billund;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20465;0;0;20910;20616;21928;0;0;0;0;0;19940;0;20384;0;18710;18532;0;20015;18754;19003;0;0;0;19934;0;19311;18383;21097;20018;18572;19556;18516;19129
561;Esbjerg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23825;0;0;0;0;0;0;0;0;0;0;0
563;Fanø;5733;5858;5798;5004;5164;5534;5564;6196;7652;6249;6077;6289;7635;6448;6351;6682;6873;6869;6207;6853;7635;7907;7743;8173;6878;8847;8079;8708;9110;9885;8360;9314;10401;9339;10226;9292;9719;10335;10157;11064;10619;11210;11575;10265;10831;11551;11910;12621;13594;14001;13520;15689;16788;16811;18227;17851;18039;20121;21708;21413;20862;19165;21666;20085;22667;22313;17943;20692;18453;21785;20138;20135;20165;22533;21077;19933;19794;23197;20484;23983;17030;22206;20859;18186;20419;20467;16821;18029;20268;18833;18142;0;17839;19140;19029;19910;20171;18727;19214;15875;18095;18102;20963;18721;18295;17254;17945;19101;19194;20073;19795;20138;18587;21306;21769
607;Fredericia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
510;Haderslev;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14265;0;0;20388;17465;16297;0;17972;18702;13942;25151;18563;0;0;0;21054;18899;16760;0;17279;16659;16445;0;16028;17053;0;0;15122;15430;18802;21668;15579;16007;14174;0;15931;15346;15151;12973;19017;18238;13898;17206;15048;16592;0;13184;14743;16559;11460;15610;15165;13437;15701;13731;13412;18737;15585;13949;16380;17938
621;Kolding;4722;4886;3926;3290;4197;4833;4364;4614;4337;4500;5208;4558;5165;5927;5855;5379;7098;8298;7508;7858;8282;8792;10198;8677;8915;10139;9163;9123;11045;9707;9861;12019;10961;12647;12191;10361;10795;11429;10186;11524;10983;11983;12719;12484;11407;13176;14427;12998;13053;14511;16576;18197;13830;16050;19950;16337;19816;15313;23653;23238;21385;20867;19664;23696;23782;20439;19843;21333;35986;17407;22846;16457;0;23390;19469;18640;0;17070;19945;0;0;20295;16969;17109;15117;19608;16956;25900;20310;17340;12364;18014;17854;16768;19118;15443;17720;18103;20231;15181;14669;17650;18111;22903;18806;22005;20339;18987;16668;18354;19122;18834;19041;16781;19399
540;Sønderborg;4696;4300;3745;5043;5637;5012;4701;4656;4414;4690;6192;5433;5699;4629;5890;6241;6654;6525;7279;7514;8565;8452;7759;7123;7976;6902;8213;8376;9458;9361;9397;8929;9655;10434;9179;9374;9339;9374;9932;9704;10175;9439;9887;10504;9410;10160;10271;11114;10485;11998;12598;11669;12453;12031;16444;14995;13938;14165;16802;13713;18842;14119;17102;18980;0;15356;15290;13903;0;14191;15096;14474;0;14424;20931;20449;14284;12550;14778;12607;11940;14157;13469;13423;14734;12872;13783;11970;0;12850;10424;0;12955;11271;10353;12307;12225;11220;10982;12910;9833;12804;13093;12533;10824;12809;12994;11687;12916;12844;11858;11744;13670;13071;12942
550;Tønder;6727;6070;5749;7246;7594;5030;5752;5774;6971;6857;7181;7570;7503;8697;6766;7681;9362;8882;7760;6433;9700;9266;8091;9664;8928;9077;10380;9959;10559;10851;8950;9670;9883;11326;11459;9101;11269;11630;11233;10334;11687;11090;14098;11806;10016;10860;12444;12526;11918;15807;15764;11532;14726;19096;23194;18399;13831;17035;0;15839;18422;15085;16333;16454;12651;18995;13532;16806;0;13072;15253;15483;15664;16475;15356;15444;13277;13384;14938;13266;15082;12578;14316;15023;12221;14731;12343;11665;14561;14830;11572;14220;12451;17155;13859;12626;13571;15792;13064;11438;13820;14290;10607;13320;12832;12765;14003;14343;12142;14608;13800;14788;13413;14684;16089
573;Varde;5628;5346;6235;5967;6151;5712;6327;6755;5737;6168;6198;6378;6463;6746;6945;7089;7228;7717;7522;7531;8282;8196;7816;8187;8307;7586;8294;8115;9587;9469;9050;8615;8741;9083;9225;9617;9916;9860;9217;9564;10238;9784;10134;10314;10468;11094;11194;11649;12205;11874;14187;14773;14321;15170;15811;16078;16906;18014;16148;17281;17521;19312;18694;18336;19050;19835;21842;19856;17154;17131;16686;17264;18127;16857;17837;17427;17275;17929;19845;17513;18243;16333;18713;17157;15900;18030;17040;15541;17333;17127;18156;15513;17812;15924;15931;17940;16156;18300;15400;16390;17234;16564;16805;16307;16302;17854;17081;15777;18149;17503;17776;18779;17972;16826;17990
575;Vejen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
630;Vejle;5912;5003;5022;5343;0;5071;6419;5275;4177;6117;5467;4336;5942;6485;6668;6720;6786;6539;6262;7256;6537;7490;6747;7587;8183;7987;7163;7903;8825;8502;9184;8925;9356;12234;9916;10321;7650;12310;12237;0;11777;10919;12176;10457;14483;11515;14675;9878;14057;14195;15889;15935;20694;16165;17912;19170;23635;23046;20842;21676;0;26695;22057;21366;15981;25709;0;0;0;18697;14596;31458;23114;21447;21790;19639;0;24556;17552;24918;17858;15675;0;14942;19512;21360;20720;14772;18171;17249;0;18870;17581;27066;12406;17281;14667;21966;23036;16402;0;20544;18649;16647;21099;17094;18538;17268;17175;17041;22154;17074;13454;20113;18389
580;Aabenraa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14302;0;8239;0;0;0;0;0;0;17710;0;0;0;0;0;0;0;21595;0;0;0;0;0;0;0;13870;0;0;0;0;0;0;0;18880;14692;0;0;0;0;0;0;0;0;0;0;0;13241;0;0;0;0;0;0;12674;15145;15831;15910;14470;13915
